count	searchstring
1	бегтвая дорожка
17	туристическое снаряжение
8	костюм борцовка
425	термо носки детские
1085	жгут
1274	тапочки
55	куртка утепленная мужская columbia
1672	щитки хоккейные
382	
373	тайсы
39	голеностопы
6	спортивный костюм женский fila
209	мюсли
3	prophere
1589	валик для спины
98	мазь swix
73	мягкий пол
40	чехол для лезвий
7	he firf
799	reebok
3	детские перчатки флисовые
4	коньки nordway dream
1	перчятки для хоккея
686	куртка colambia
310	связки для лыж
215	красовки женские
1	лыжные мази держания
288	батончики
5	женские зимнии батинки
45	чехол на сиденье велосипеда
15	leg magic
17	nordway kidboot
44	мяч попрыгун
2	сумка на грудь
1	брюки kappa мужские с лампасами
1	куртки удлинненые весна
388	посуда для похода
3406	обувь
38	брюки карго
1558	полотенце из микрофибры
101	футболка мужская puma
10	тимка
1	шлепанцы женскиеjo
251	костюм утепленный
3580	термоноски
