distance	query	complete_suggestion	full_complete
1	панели 3	панели 3д	панели 3д на стену
1	роль ставня	рольставни	рольставни в туалет
1	гайка дерево	гайка в дерево	гайка в дерево
1	для саун бань	для саун и бань	для саун и бань
1	плита цементностружечная	плита цементно-стружечная	плита цементно-стружечная
2	полочки под зеркало ванную комнату	полочка под зеркало в ванную комнату	полочка под зеркало в ванную комнату
1	для саун бань	для саун и бань	лак для саун и бань
2	lm 21	lm 21-e	lm 21-e
1	блокхауз	блок хаус	блок хаус купить
1	тумба под стиральнуюмашинку	тумба под стиральную машину	тумба под стиральную машину
